id,event,obj,page_load_time,trigger_time,user_id,device
15289,26,,2022-10-09 17:47:11,2022-10-09 17:47:14.121100,110,1
15290,1,,2022-10-09 17:47:14,2022-10-09 17:47:15.643698,110,1
15291,26,,2022-10-09 17:47:14,2022-10-09 17:49:16.646143,110,1
15292,27,,2022-10-09 17:49:16,2022-10-09 17:49:24.133169,110,1
15293,28,,2022-10-09 17:49:24,2022-10-09 17:49:25.331849,110,1
15294,26,,2022-10-09 16:55:02,2022-10-09 17:55:51.072466,157,1
15295,27,,2022-10-09 16:55:51,2022-10-09 17:56:00.458312,157,1
15296,13,,2022-10-09 16:56:00,2022-10-09 17:59:25.827753,157,1
15297,28,,2022-10-09 16:59:27,2022-10-09 17:59:31.607538,157,1
15298,22,1134,2022-10-09 17:01:35,2022-10-09 18:02:36.831316,157,1
15299,22,1126,2022-10-09 17:02:51,2022-10-09 18:04:04.607652,157,1
15300,28,,2022-10-09 17:02:51,2022-10-09 18:04:09.929058,157,1
15301,26,,2022-10-09 17:04:10,2022-10-09 18:04:10.858730,157,1
15302,7,,2022-10-09 18:30:20,2022-10-09 18:30:29.459766,,0
15303,7,,2022-10-09 18:30:29,2022-10-09 18:30:37.554088,,0
15304,9,,2022-10-09 18:30:38,2022-10-09 18:30:40.705922,110,0
15305,26,,2022-10-09 18:23:43,2022-10-09 18:36:32.851597,110,1
15306,7,,2022-10-09 18:40:14,2022-10-09 18:40:25.107740,,1
15307,29,,2022-10-09 18:40:30,2022-10-09 18:40:42.367085,161,1
15308,29,,2022-10-09 18:40:30,2022-10-09 18:40:43.641197,161,1
15309,29,,2022-10-09 18:40:48,2022-10-09 18:42:09.180842,161,1
15310,29,,2022-10-09 18:40:48,2022-10-09 18:42:09.908920,161,1
15311,29,,2022-10-09 18:42:19,2022-10-09 18:46:32.083416,161,1
15312,29,,2022-10-09 18:42:19,2022-10-09 18:46:32.511190,161,1
15313,1,,2022-10-09 18:47:20,2022-10-09 18:47:23.186175,269,0
15314,27,,2022-10-09 18:40:26,2022-10-09 18:51:29.500121,161,1
15315,26,,2022-10-09 18:51:30,2022-10-09 18:51:30.629553,161,1
15316,27,,2022-10-09 18:51:31,2022-10-09 18:51:31.479051,161,1
15317,13,,2022-10-09 18:51:32,2022-10-09 18:55:51.826032,161,1
15318,28,,2022-10-09 18:55:54,2022-10-09 18:56:01.055868,161,1
15319,22,1129,2022-10-09 18:56:14,2022-10-09 18:57:29.985677,161,1
15320,22,1119,2022-10-09 18:57:37,2022-10-09 18:59:02.061936,161,1
15321,26,,2022-10-09 18:57:37,2022-10-09 18:59:05.330241,161,1
15322,1,,2022-10-09 19:00:09,2022-10-09 19:01:48.938441,269,0
15323,22,1140,2022-10-09 19:01:54,2022-10-09 19:03:57.599346,269,0
15324,22,1138,2022-10-09 19:04:36,2022-10-09 19:07:26.106588,269,0
15325,28,,2022-10-09 16:15:51,2022-10-09 19:15:41.827555,184,1
15326,7,,2022-10-09 19:18:11,2022-10-09 19:18:19.605618,,0
15327,7,,2022-10-09 19:18:19,2022-10-09 19:18:26.504180,,0
15328,1,,2022-10-09 19:18:27,2022-10-09 19:18:32.085144,110,0
15329,1,,2022-10-09 19:18:27,2022-10-09 19:18:35.707763,110,0
15330,28,,2022-10-09 19:18:27,2022-10-09 19:18:43.020663,110,0
15331,22,1125,2022-10-09 19:20:09,2022-10-09 19:23:30.803937,110,0
15332,22,1140,2022-10-09 19:26:20,2022-10-09 19:27:47.017966,110,0
15333,1,,2022-10-09 19:26:20,2022-10-09 19:27:53.509314,110,0
15334,1,,2022-10-09 19:26:20,2022-10-09 19:28:05.835670,110,0
15335,26,,2022-10-09 19:26:20,2022-10-09 19:28:07.817470,110,0
15336,6,,2022-10-09 19:47:28,2022-10-09 19:47:30.212611,,0
15337,7,,2022-10-09 19:47:38,2022-10-09 19:47:49.411657,,0
15338,9,,2022-10-09 19:47:49,2022-10-09 19:48:08.021821,397,0
15339,28,,2022-10-09 19:47:49,2022-10-09 19:48:16.715666,397,0
15340,1,,2022-10-09 19:48:16,2022-10-09 19:53:05.824113,397,0
15341,7,,2022-10-09 19:53:11,2022-10-09 19:53:41.141711,,1
15342,7,,2022-10-09 19:53:44,2022-10-09 19:53:59.516935,,1
15343,28,,2022-10-09 19:53:59,2022-10-09 19:54:16.955098,118,1
15344,31,,2022-10-09 19:55:14,2022-10-09 19:55:18.550131,118,1
15345,31,,2022-10-09 19:55:18,2022-10-09 19:55:22.030161,118,1
15346,31,,2022-10-09 19:55:22,2022-10-09 19:55:24.603575,118,1
15347,31,,2022-10-09 19:55:25,2022-10-09 19:55:26.991417,118,1
15348,27,,2022-10-09 19:55:30,2022-10-09 19:57:28.108573,118,1
15349,26,,2022-10-09 19:57:28,2022-10-09 19:57:30.758437,118,1
15350,27,,2022-10-09 19:57:31,2022-10-09 19:58:05.428647,118,1
15351,13,,2022-10-09 19:58:05,2022-10-09 20:01:00.553411,118,1
15352,28,,2022-10-09 20:01:01,2022-10-09 20:01:07.332409,118,1
15353,22,1141,2022-10-09 20:01:07,2022-10-09 20:02:50.651586,118,1
15354,22,1111,2022-10-09 20:03:51,2022-10-09 20:04:26.090909,118,1
15355,7,,2022-10-09 20:26:53,2022-10-09 20:26:56.602112,,0
15356,27,,2022-10-09 20:26:57,2022-10-09 20:27:06.966849,372,0
15357,13,,2022-10-09 01:44:03,2022-10-09 20:30:50.914533,362,1
15358,9,,2022-10-09 20:30:49,2022-10-09 20:30:53.640550,362,1
15359,26,,2022-10-09 20:30:52,2022-10-09 20:30:55.294588,362,1
15360,28,,2022-10-09 20:30:53,2022-10-09 20:31:05.390005,362,1
15361,28,,2022-10-09 20:31:16,2022-10-09 20:31:24.929170,372,0
15362,22,1134,2022-10-09 20:32:46,2022-10-09 20:34:18.730335,362,1
15363,7,,2022-10-09 20:34:39,2022-10-09 20:34:42.848554,,1
15364,26,,2022-10-09 20:34:43,2022-10-09 20:34:57.534899,487,1
15365,26,,2022-10-09 20:34:57,2022-10-09 20:35:00.296847,487,1
15366,28,,2022-10-09 20:35:00,2022-10-09 20:35:01.381260,487,1
15367,22,1127,2022-10-09 20:32:46,2022-10-09 20:35:27.080703,362,1
15368,26,,2022-10-09 20:35:01,2022-10-09 20:37:31.337477,487,1
15369,9,,2022-10-09 20:37:31,2022-10-09 20:37:36.001469,487,1
15370,22,1139,2022-10-09 20:31:25,2022-10-09 20:37:40.280193,372,0
15371,22,1133,2022-10-09 20:37:52,2022-10-09 20:41:03.000597,372,0
15372,13,,2022-10-09 20:37:36,2022-10-09 20:42:40.027098,487,1
15373,26,,2022-10-09 20:42:48,2022-10-09 20:42:58.378674,487,1
15374,28,,2022-10-09 20:42:58,2022-10-09 20:43:01.329513,487,1
15375,22,1142,2022-10-09 20:43:01,2022-10-09 20:45:10.914951,487,1
15376,22,1136,2022-10-09 20:45:50,2022-10-09 20:47:19.253100,487,1
15377,27,,2022-10-09 20:52:04,2022-10-09 20:52:35.408684,184,1
15378,26,,2022-10-09 20:52:33,2022-10-09 20:52:36.974856,184,1
15379,27,,2022-10-09 20:52:49,2022-10-09 20:52:53.251391,259,1
15380,28,,2022-10-09 20:52:53,2022-10-09 20:52:53.865004,259,1
15381,27,,2022-10-09 20:52:54,2022-10-09 20:53:08.763763,259,1
15382,7,,2022-10-09 21:57:18,2022-10-09 21:57:21.731144,,0
15383,9,,2022-10-09 21:57:22,2022-10-09 21:57:25.309029,397,0
15384,28,,2022-10-09 21:57:25,2022-10-09 21:57:34.434515,397,0
15385,26,,2022-10-09 22:08:11,2022-10-09 22:08:14.179500,397,0
15386,9,,2022-10-09 22:08:14,2022-10-09 22:08:16.597769,397,0
15387,28,,2022-10-09 22:27:17,2022-10-09 22:27:34.647973,397,0
15388,13,,2022-10-09 15:40:20,2022-10-09 22:36:13.037538,264,1
15389,28,,2022-10-09 22:36:17,2022-10-09 22:36:21.477173,264,1
15390,7,,2022-10-09 22:37:50,2022-10-09 22:37:53.371091,,1
15391,27,,2022-10-09 22:37:53,2022-10-09 22:37:57.143997,59,1
15392,22,1132,2022-10-09 22:38:29,2022-10-09 22:40:21.397656,264,1
15393,13,,2022-10-09 22:37:57,2022-10-09 22:41:54.287823,59,1
15394,9,,2022-10-09 22:41:57,2022-10-09 22:41:58.804734,59,1
15395,28,,2022-10-09 22:41:58,2022-10-09 22:42:01.129792,59,1
15396,22,1130,2022-10-09 22:38:29,2022-10-09 22:42:07.300248,264,1
15397,22,1147,2022-10-09 22:42:01,2022-10-09 22:42:13.978765,59,1
15398,26,,2022-10-09 22:38:29,2022-10-09 22:42:19.006174,264,1
15399,22,1145,2022-10-09 22:42:01,2022-10-09 22:42:52.016817,59,1
15400,26,,2022-10-09 22:42:01,2022-10-09 22:42:55.442384,59,1
15401,22,1141,2022-10-09 22:27:34,2022-10-09 22:48:22.473738,397,0
15402,22,1148,2022-10-09 22:45:01,2022-10-09 22:50:17.059200,205,0
15403,22,1145,2022-10-09 22:45:01,2022-10-09 22:52:36.010893,205,0
15404,26,,2022-10-09 22:59:19,2022-10-09 22:59:22.022205,265,1
15405,9,,2022-10-09 22:59:22,2022-10-09 22:59:27.701995,265,1
15406,9,,2022-10-09 22:59:29,2022-10-09 22:59:35.221634,265,1
15407,13,,2022-10-09 22:59:35,2022-10-09 23:01:31.525560,265,1
15408,28,,2022-10-09 23:01:35,2022-10-09 23:01:38.361477,265,1
15409,22,1146,2022-10-09 23:01:38,2022-10-09 23:03:44.093301,265,1
15410,22,1139,2022-10-09 22:27:34,2022-10-09 23:03:53.213608,397,0
15411,22,1139,2022-10-09 22:27:34,2022-10-09 23:04:16.479146,397,0
15412,26,,2022-10-09 22:27:34,2022-10-09 23:04:26.715919,397,0
15413,22,1144,2022-10-09 23:01:38,2022-10-09 23:04:49.379887,265,1
15414,26,,2022-10-09 23:01:38,2022-10-09 23:04:58.102163,265,1
15415,13,,2022-10-07 18:41:59,2022-10-09 23:38:03.158180,168,1
15416,28,,2022-10-09 23:38:04,2022-10-09 23:38:06.603152,168,1
15417,22,1149,2022-10-09 23:38:07,2022-10-09 23:41:47.629432,168,1
15418,22,1148,2022-10-09 23:38:07,2022-10-09 23:44:58.468924,168,1
15419,26,,2022-10-09 23:38:07,2022-10-09 23:45:08.772959,168,1
15420,28,,2022-10-09 20:49:34,2022-10-09 23:49:38.159726,37,1
15421,28,,2022-10-09 21:36:39,2022-10-10 00:36:41.260144,37,1
15422,28,,2022-10-09 21:40:49,2022-10-10 00:40:50.494082,37,1
15423,7,,2022-10-10 01:05:03,2022-10-10 01:07:18.951596,,1
15424,26,,2022-10-10 01:07:22,2022-10-10 01:07:33.647298,211,1
15425,28,,2022-10-10 01:07:36,2022-10-10 01:07:34.768102,211,1
15426,27,,2022-10-10 01:07:37,2022-10-10 01:07:42.331469,211,1
15427,1,,2022-10-10 01:08:30,2022-10-10 01:09:13.413851,211,1
15428,13,,2022-10-10 01:07:44,2022-10-10 01:15:05.356528,211,1
15429,28,,2022-10-10 01:15:12,2022-10-10 01:15:17.455578,211,1
15430,22,1150,2022-10-10 01:15:20,2022-10-10 01:16:53.531995,211,1
15431,22,1143,2022-10-10 01:17:47,2022-10-10 01:18:38.979102,211,1
15432,28,,2022-10-10 00:25:16,2022-10-10 03:25:19.014245,37,1
15433,6,,2022-10-10 10:28:01,2022-10-10 10:28:05.125323,,0
15434,7,,2022-10-10 10:28:11,2022-10-10 10:28:33.149520,,0
15435,1,,2022-10-10 10:28:33,2022-10-10 10:28:39.729193,338,0
15436,28,,2022-10-10 10:34:02,2022-10-10 10:34:08.246463,338,0
15437,22,1143,2022-10-10 10:35:29,2022-10-10 10:37:24.630381,338,0
15438,22,1143,2022-10-10 10:35:29,2022-10-10 10:37:29.990496,338,0
15439,22,1143,2022-10-10 10:35:29,2022-10-10 10:37:29.997272,338,0
15440,22,1143,2022-10-10 10:35:29,2022-10-10 10:37:32.550840,338,0
15441,22,1135,2022-10-10 10:38:21,2022-10-10 10:39:54.408658,338,0
15442,2,,2022-10-10 10:38:21,2022-10-10 10:39:57.710648,338,0
15443,28,,2022-10-10 08:20:53,2022-10-10 11:21:20.732791,37,1
15444,27,,2022-10-10 11:56:20,2022-10-10 11:56:24.510796,188,0
15445,28,,2022-10-10 12:59:14,2022-10-10 12:59:20.593192,105,0
15446,22,1153,2022-10-10 12:59:21,2022-10-10 12:59:57.745714,105,0
15447,22,1152,2022-10-10 12:59:21,2022-10-10 13:01:20.564974,105,0
15448,7,,2022-10-10 13:37:16,2022-10-10 13:37:18.740679,,1
15449,6,,2022-10-10 12:52:17,2022-10-10 13:52:19.567697,,0
15450,7,,2022-10-10 12:52:34,2022-10-10 13:52:46.551169,,0
15451,7,,2022-10-10 12:52:46,2022-10-10 13:52:56.473576,,0
15452,7,,2022-10-10 12:52:58,2022-10-10 13:56:04.422563,,0
15453,7,,2022-10-10 12:56:04,2022-10-10 13:56:29.076292,,0
15454,1,,2022-10-10 12:56:29,2022-10-10 13:56:32.061460,192,0
15455,9,,2022-10-10 12:56:29,2022-10-10 13:56:49.148089,192,0
15456,1,,2022-10-10 12:56:29,2022-10-10 13:56:52.504515,192,0
15457,26,,2022-10-10 12:56:29,2022-10-10 13:56:55.988607,192,0
15458,9,,2022-10-10 12:56:55,2022-10-10 13:57:02.628533,192,0
15459,6,,2022-10-10 12:57:06,2022-10-10 13:57:08.971381,192,0
15460,1,,2022-10-10 12:57:08,2022-10-10 13:57:11.068578,192,0
15461,1,,2022-10-10 12:57:08,2022-10-10 13:57:19.966604,192,0
15462,26,,2022-10-10 12:57:08,2022-10-10 13:57:24.552064,192,0
15463,27,,2022-10-10 20:01:31,2022-10-10 14:01:32.981952,99,1
15464,28,,2022-10-10 20:01:33,2022-10-10 14:01:34.376174,99,1
15465,6,,2022-10-10 14:47:46,2022-10-10 14:47:49.262057,,0
15466,7,,2022-10-10 14:47:56,2022-10-10 14:48:00.838258,,0
15467,27,,2022-10-10 14:48:01,2022-10-10 14:48:07.410105,307,0
15468,7,,2022-10-10 14:51:08,2022-10-10 14:52:01.533726,,1
15469,7,,2022-10-10 14:52:01,2022-10-10 14:52:12.781597,,1
15470,7,,2022-10-10 14:52:13,2022-10-10 14:52:21.551040,,1
15471,8,,2022-10-10 14:52:23,2022-10-10 14:52:48.595273,,1
15472,9,,2022-10-10 14:52:49,2022-10-10 14:53:08.826762,497,1
15473,28,,2022-10-10 14:53:15,2022-10-10 14:53:18.384348,497,1
15474,26,,2022-10-10 14:54:17,2022-10-10 14:54:20.684052,497,1
15475,28,,2022-10-10 14:54:24,2022-10-10 14:54:26.775055,497,1
15476,30,,2022-10-10 14:54:27,2022-10-10 14:54:50.982384,497,1
15477,9,,2022-10-10 14:55:11,2022-10-10 14:55:16.691830,307,0
15478,1,,2022-10-10 14:54:51,2022-10-10 14:55:23.645468,497,1
15479,26,,2022-10-10 14:54:51,2022-10-10 14:55:27.006029,497,1
15480,6,,2022-10-10 14:56:08,2022-10-10 14:56:16.934092,497,1
15481,28,,2022-10-10 14:57:58,2022-10-10 14:58:01.827796,497,1
15482,7,,2022-10-10 14:58:21,2022-10-10 14:58:30.234144,,1
15483,7,,2022-10-10 14:58:30,2022-10-10 14:58:43.277688,,1
15484,7,,2022-10-10 14:58:43,2022-10-10 14:58:46.264359,,1
15485,28,,2022-10-10 14:58:46,2022-10-10 14:58:53.248985,497,1
15486,30,,2022-10-10 14:58:53,2022-10-10 14:58:56.166416,497,1
15487,31,,2022-10-10 14:58:56,2022-10-10 14:58:59.150931,497,1
15488,31,,2022-10-10 14:58:59,2022-10-10 14:59:01.240821,497,1
15489,6,,2022-10-10 15:02:41,2022-10-10 15:02:41.966159,,1
15490,7,,2022-10-10 15:02:43,2022-10-10 15:02:51.944045,,1
15491,7,,2022-10-10 15:02:52,2022-10-10 15:03:01.001386,,1
15492,7,,2022-10-10 15:03:01,2022-10-10 15:03:10.966921,,1
15493,21,1154,2022-10-10 15:22:08,2022-10-10 15:24:43.678774,307,0
15494,22,1154,2022-10-10 15:22:08,2022-10-10 15:25:51.005571,307,0
15495,22,1151,2022-10-10 15:22:08,2022-10-10 15:26:56.426243,307,0
15496,21,1149,2022-10-10 15:22:08,2022-10-10 15:27:18.182191,307,0
15497,22,1149,2022-10-10 15:22:08,2022-10-10 15:28:00.814790,307,0
15498,7,,2022-10-10 15:36:45,2022-10-10 15:36:46.859164,,1
15499,26,,2022-10-10 15:36:47,2022-10-10 15:37:10.564306,268,1
15500,28,,2022-10-10 15:37:10,2022-10-10 15:37:15.951128,268,1
15501,28,,2022-10-10 15:42:25,2022-10-10 15:42:29.330588,268,1
15502,7,,2022-10-10 15:46:43,2022-10-10 15:46:54.256146,,1
15503,7,,2022-10-10 15:46:54,2022-10-10 15:47:08.719061,,1
15504,28,,2022-10-10 15:47:09,2022-10-10 15:47:13.814829,331,1
15505,26,,2022-10-10 15:48:38,2022-10-10 15:48:42.967734,449,1
15506,9,,2022-10-10 15:48:43,2022-10-10 15:48:45.916529,449,1
15507,28,,2022-10-10 15:48:46,2022-10-10 15:48:53.236119,449,1
15508,28,,2022-10-10 15:51:53,2022-10-10 15:51:56.871108,268,1
15509,28,,2022-10-10 15:52:00,2022-10-10 15:52:17.927321,331,1
15510,28,,2022-10-10 15:51:40,2022-10-10 15:52:26.027522,331,1
15511,28,,2022-10-10 15:52:26,2022-10-10 15:52:31.599960,331,1
15512,27,,2022-10-10 15:52:31,2022-10-10 15:52:36.290991,331,1
15513,13,,2022-10-10 15:52:36,2022-10-10 15:59:02.905502,331,1
15514,28,,2022-10-10 15:59:03,2022-10-10 15:59:07.399884,331,1
15515,22,1155,2022-10-10 15:51:57,2022-10-10 16:01:42.504214,268,1
15516,22,1154,2022-10-10 15:59:07,2022-10-10 16:01:51.497038,331,1
15517,22,1153,2022-10-10 15:59:07,2022-10-10 16:03:39.828992,331,1
15518,1,,2022-10-10 15:51:57,2022-10-10 16:04:40.772101,268,1
15519,27,,2022-10-10 16:05:14,2022-10-10 16:05:52.070103,331,1
15520,28,,2022-10-10 16:05:52,2022-10-10 16:05:53.676605,331,1
15521,26,,2022-10-10 16:05:55,2022-10-10 16:05:57.529910,331,1
15522,22,1154,2022-10-10 15:51:57,2022-10-10 16:09:03.407613,268,1
15523,22,1152,2022-10-10 17:04:27,2022-10-10 17:06:12.203285,125,0
15524,22,1151,2022-10-10 17:04:27,2022-10-10 17:09:01.756059,125,0
15525,6,,2022-10-10 17:38:32,2022-10-10 17:38:34.337918,,1
15526,7,,2022-10-10 17:38:35,2022-10-10 17:38:37.638410,,1
15527,9,,2022-10-10 17:38:37,2022-10-10 17:38:46.492578,485,1
15528,28,,2022-10-10 17:45:44,2022-10-10 17:45:47.007164,485,1
15529,1,,2022-10-10 18:07:55,2022-10-10 18:08:01.532147,352,1
15530,1,,2022-10-10 18:07:55,2022-10-10 18:08:04.897047,352,1
15531,1,,2022-10-10 18:07:55,2022-10-10 18:08:08.081969,352,1
15532,28,,2022-10-10 18:07:55,2022-10-10 18:09:08.733896,352,1
15533,7,,2022-10-10 18:14:10,2022-10-10 18:14:14.360435,,1
15534,26,,2022-10-10 18:14:15,2022-10-10 18:15:46.724341,203,1
15535,28,,2022-10-10 18:15:46,2022-10-10 18:15:47.930395,203,1
15536,7,,2022-10-10 18:28:47,2022-10-10 18:28:50.561528,,1
15537,28,,2022-10-10 18:28:51,2022-10-10 18:33:39.356278,203,1
15538,26,,2022-10-10 19:21:44,2022-10-10 19:21:45.603980,56,1
15539,28,,2022-10-10 19:21:46,2022-10-10 19:21:47.053194,56,1
15540,22,1159,2022-10-10 19:21:47,2022-10-10 19:22:49.696775,56,1
15541,22,1158,2022-10-10 19:23:00,2022-10-10 19:23:53.741690,56,1
15542,27,,2022-10-10 19:23:00,2022-10-10 19:24:59.102272,56,1
15543,13,,2022-10-10 19:24:59,2022-10-10 19:26:30.631498,56,1
15544,26,,2022-10-10 19:51:50,2022-10-10 19:51:53.798009,120,1
15545,28,,2022-10-10 19:51:54,2022-10-10 19:51:55.366632,120,1
15546,28,,2022-10-10 19:52:04,2022-10-10 19:52:07.672113,120,1
15547,26,,2022-10-10 19:52:07,2022-10-10 19:52:08.414707,120,1
15548,28,,2022-10-10 19:52:08,2022-10-10 19:52:09.891858,120,1
15549,22,1160,2022-10-10 20:02:26,2022-10-10 20:06:56.251071,203,1
15550,22,1158,2022-10-10 20:02:26,2022-10-10 20:11:09.268378,203,1
15551,26,,2022-10-10 20:02:26,2022-10-10 20:16:18.741388,203,1
15552,28,,2022-10-10 20:16:18,2022-10-10 20:17:42.690039,203,1
15553,26,,2022-10-10 20:17:42,2022-10-10 20:20:30.864758,203,1
15554,27,,2022-10-10 20:20:31,2022-10-10 20:20:41.017382,203,1
15555,13,,2022-10-10 20:20:41,2022-10-10 20:24:33.968781,203,1
15556,9,,2022-10-10 20:25:21,2022-10-10 20:25:26.751035,203,1
15557,13,,2022-10-10 20:25:26,2022-10-10 20:25:56.368652,203,1
15558,9,,2022-10-10 20:27:20,2022-10-10 20:27:23.464286,203,1
15559,13,,2022-10-10 20:27:23,2022-10-10 20:28:32.892543,203,1
15560,28,,2022-10-10 20:28:34,2022-10-10 20:31:36.514164,203,1
15561,26,,2022-10-10 20:31:40,2022-10-10 20:32:46.820913,203,1
15562,28,,2022-10-10 20:32:47,2022-10-10 20:33:14.643441,203,1
15563,6,,2022-10-10 20:36:16,2022-10-10 20:36:18.597599,,0
15564,26,,2022-10-10 20:36:21,2022-10-10 20:36:24.333033,210,0
15565,28,,2022-10-10 20:36:24,2022-10-10 20:36:43.862642,210,0
15566,19,1163,2022-10-10 20:36:44,2022-10-10 20:38:59.689453,210,0
15567,22,1163,2022-10-10 20:36:44,2022-10-10 20:39:00.728382,210,0
15568,22,1160,2022-10-10 20:39:30,2022-10-10 20:40:44.126744,203,1
15569,26,,2022-10-10 20:39:30,2022-10-10 20:45:04.365410,203,1
15570,1,,2022-10-10 19:51:55,2022-10-10 20:53:07.050583,120,1
15571,1,,2022-10-10 18:37:31,2022-10-10 21:37:33.634657,112,1
15572,27,,2022-10-10 21:40:13,2022-10-10 21:40:16.843638,427,1
15573,28,,2022-10-10 18:37:36,2022-10-10 21:40:18.400357,112,1
15574,28,,2022-10-10 18:40:37,2022-10-10 21:40:46.946216,112,1
15575,1,,2022-10-10 21:41:24,2022-10-10 21:41:28.187069,117,0
15576,1,,2022-10-10 21:41:24,2022-10-10 21:41:31.472138,117,0
15577,26,,2022-10-10 21:41:24,2022-10-10 21:41:41.967762,117,0
15578,29,,2022-10-10 21:41:47,2022-10-10 21:41:53.003417,117,0
15579,28,,2022-10-10 21:44:20,2022-10-10 21:44:26.645405,427,1
15580,28,,2022-10-10 18:40:47,2022-10-10 21:44:29.576040,112,1
15581,27,,2022-10-10 18:44:29,2022-10-10 21:44:36.517273,112,1
15582,22,1160,2022-10-10 21:44:26,2022-10-10 21:45:14.983219,427,1
15583,22,1157,2022-10-10 21:44:26,2022-10-10 21:46:35.165388,427,1
15584,13,,2022-10-10 18:44:36,2022-10-10 21:48:27.362395,112,1
15585,28,,2022-10-10 18:48:31,2022-10-10 21:48:54.310122,112,1
15586,7,,2022-10-10 21:48:56,2022-10-10 21:49:00.052864,,1
15587,26,,2022-10-10 21:49:00,2022-10-10 21:49:03.263146,203,1
15588,28,,2022-10-10 21:49:03,2022-10-10 21:49:05.360971,203,1
15589,1,,2022-10-10 21:49:05,2022-10-10 21:49:41.880282,203,1
15590,22,1163,2022-10-10 18:48:54,2022-10-10 21:49:44.777131,112,1
15591,28,,2022-10-10 21:49:46,2022-10-10 21:49:48.883461,203,1
15592,22,1160,2022-10-10 18:48:54,2022-10-10 21:51:22.307716,112,1
15593,7,,2022-10-10 21:52:27,2022-10-10 21:52:31.174746,,1
15594,7,,2022-10-10 21:53:19,2022-10-10 21:53:22.521849,,1
15595,28,,2022-10-10 21:53:23,2022-10-10 21:53:30.912620,203,1
15596,26,,2022-10-10 21:53:31,2022-10-10 21:53:45.522917,203,1
15597,7,,2022-10-10 22:05:50,2022-10-10 22:05:50.859495,,0
15598,28,,2022-10-10 23:00:07,2022-10-10 23:00:14.866905,435,0
15599,27,,2022-10-10 23:00:15,2022-10-10 23:00:36.142045,435,0
15600,28,,2022-10-10 23:03:37,2022-10-10 23:03:41.531692,435,0
15601,22,1165,2022-10-10 23:03:41,2022-10-10 23:04:41.890968,435,0
15602,22,1164,2022-10-10 23:03:41,2022-10-10 23:05:27.770259,435,0
15603,26,,2022-10-10 23:05:31,2022-10-10 23:05:33.921309,435,0
15604,28,,2022-10-10 23:11:49,2022-10-10 23:13:22.288905,462,1
15605,28,,2022-10-10 23:13:37,2022-10-10 23:13:34.006402,462,1
15606,26,,2022-10-10 23:14:10,2022-10-10 23:14:13.235734,51,1
15607,26,,2022-10-10 23:13:43,2022-10-10 23:14:58.320546,462,1
15608,28,,2022-10-10 23:15:11,2022-10-10 23:15:06.238309,462,1
15609,28,,2022-10-10 23:15:18,2022-10-10 23:15:12.391204,462,1
15610,26,,2022-10-10 23:15:21,2022-10-10 23:15:18.746556,462,1
15611,27,,2022-10-10 23:15:27,2022-10-10 23:15:26.809410,462,1
15612,28,,2022-10-10 23:15:35,2022-10-10 23:15:28.646626,462,1
15613,1,,2022-10-10 23:15:37,2022-10-10 23:15:30.860064,462,1
15614,26,,2022-10-10 23:15:42,2022-10-10 23:15:38.359474,462,1
15615,28,,2022-10-10 23:15:46,2022-10-10 23:15:47.089207,462,1
15616,6,,2022-10-11 01:19:50,2022-10-11 01:20:01.692436,,1
15617,7,,2022-10-11 01:20:05,2022-10-11 01:20:10.204411,,1
15618,1,,2022-10-11 01:20:10,2022-10-11 01:20:46.409279,274,1
15619,1,,2022-10-11 01:20:10,2022-10-11 01:20:49.809314,274,1
15620,1,,2022-10-11 01:20:10,2022-10-11 01:20:50.328568,274,1
15621,1,,2022-10-11 01:20:10,2022-10-11 01:20:51.177368,274,1
15622,26,,2022-10-11 01:20:10,2022-10-11 01:21:20.813094,274,1
15623,28,,2022-10-11 01:21:21,2022-10-11 01:21:22.909171,274,1
15624,28,,2022-10-10 22:55:41,2022-10-11 01:55:43.537620,37,1
15625,7,,2022-10-11 02:07:12,2022-10-11 02:07:16.578524,,1
15626,28,,2022-10-11 02:07:16,2022-10-11 02:07:48.459368,369,1
15627,26,,2022-10-11 02:07:48,2022-10-11 02:08:07.710538,369,1
15628,1,,2022-10-11 02:08:07,2022-10-11 02:08:10.422871,369,1
15629,1,,2022-10-11 02:08:07,2022-10-11 02:08:11.935308,369,1
15630,9,,2022-10-11 02:08:07,2022-10-11 02:18:39.200527,369,1
15631,13,,2022-10-11 02:18:39,2022-10-11 02:20:22.598425,369,1
15632,28,,2022-10-11 02:20:23,2022-10-11 02:20:25.681804,369,1
15633,22,1166,2022-10-11 02:20:25,2022-10-11 02:21:27.356487,369,1
15634,22,1165,2022-10-11 02:20:25,2022-10-11 02:22:39.339824,369,1
15635,26,,2022-10-11 02:20:25,2022-10-11 02:22:44.715078,369,1
15636,22,1158,2022-10-10 17:45:46,2022-10-11 10:15:26.333804,485,1
15637,22,1157,2022-10-10 17:45:46,2022-10-11 10:17:03.673097,485,1
15638,26,,2022-10-10 17:45:46,2022-10-11 10:17:08.037191,485,1
15639,1,,2022-10-11 10:17:07,2022-10-11 10:17:19.981583,485,1
15640,1,,2022-10-11 10:17:07,2022-10-11 10:17:21.871752,485,1
15641,1,,2022-10-11 10:17:07,2022-10-11 10:17:22.460759,485,1
15642,1,,2022-10-11 10:17:07,2022-10-11 10:17:26.668164,485,1
15643,1,,2022-10-11 10:17:07,2022-10-11 10:17:27.362726,485,1
15644,28,,2022-10-11 10:52:40,2022-10-11 10:52:54.162097,161,1
